sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,noise_factor,language,S,D,I,N,domain_WER,domain_true,domain_pred,domain_correct,domain_TP,domain_FP,domain_FN,domain_precision,domain_recall,domain_S_total,domain_D_total,domain_I_total,domain_N_total,domain_WER_aggregate,domain_TP_total,domain_FP_total,domain_FN_total,domain_precision_aggregate,domain_recall_aggregate
nlu_0093_07,S0093,train,"The latest response focused on the evidence related to electroencephalography; during the ongoing evaluation, the relevant team, before the next decision. The discussion also considers seizure disorder.","The latest response focused on the evidence related to electroencephalography during the ongoing evaluation, the relevant team, before the next decision. The discussion also considers seizure disorder.",0.037037037037037,1,-0.1784101143861428,0.0023431808222085,1.4460431654676258,0.5,0.005,en,0,0,0,27,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0080_05,S0080,train,"The specialist discussed the documented issue involving cerebral infarction during the latest report; following the previous discussion, the assigned professional, while considering the current evidence. The record specifically references ischemic stroke.","The specialist discussed the documented issue involving cerebral infarction during the latest report, following the previous discussion, the assigned professional, while considering the current evidence. The record specifically references ischemic stroke.",0.032258064516129,1,-0.2353230537252223,0.0046853511594235,1.5361445783132528,0.5,0.005,en,0,0,0,31,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0338_10,S0338,train,"Further record is needed before a final decision is made about the decision surrounding contract interpretation; during the latest review, the current reviewer, while comparing the available options. The record specifically references governing law.","Further record is needed before a final decision is made about the decision surrounding contract interpretation. During the latest review, the current reviewer, while comparing the available options. The record specifically references governing law.",0.0588235294117647,1,-0.2885881506878396,0.003568576881662,1.5182926829268293,0.5,0.005,en,0,0,0,34,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0317_05,S0317,train,"The specialist discussed the documented issue involving confidential information during the latest review; during the latest review, the responsible specialist, while comparing the available options. The record specifically references confidentiality clause.","The specialist discussed the documented issue involving confidential information during the latest review. During the latest review, the responsible specialist, while comparing the available options. The record specifically references confidentiality clause.",0.064516129032258,1,-0.3176236928895462,0.0037943553179502,1.653846153846154,0.5,0.005,en,0,0,0,31,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0466_08,S0466,train,"The case involves the reported concern involving REST API, and the relevant relevant records is being assessed; after the recent update, the reviewing group, during the present round of discussion. The record specifically references REST API.","The case involves the reported concern involving REST API and the relevant relevant records is being assessed. After the recent update, the reviewing group, during the present round of discussion. The records specifically references REST API.",0.1111111111111111,1,-0.2449166679382324,0.0066725038923323,1.5220125786163523,0.5,0.005,en,1,0,0,36,0.0277777777777777,technology,technology,1,586,1,34,0.9982964224872232,0.9451612903225808,144,93,83,19884,0.016093341380004022,586,1,34,0.9982964224872232,0.9451612903225807
nlu_0332_02,S0332,train,"The team is evaluating indemnification clause in the context of losses, with particular attention to the reported issue; as part of the current review, the person handling the matter, after the latest information was reviewed. The record specifically references indemnification clause.","The team is evaluating indemnification clause in the context of losses, with particular attention to the reported issue. As part of the current review, the person handling the matter after the latest information was reviewed. The record specifically references indemnification clause.",0.073170731707317,1,-0.3072215967011033,0.0030684161465615,1.632183908045977,0.5,0.005,en,0,0,0,41,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0394_05,S0394,validation,"The specialist discussed the documented issue involving witness testimony during the latest transfer; in the current round of review, the current reviewer, before the next decision. The record specifically references deposition.","The specialist discussed the documented issue involving witness testimony during the latest transfer. In the current round of review, the current reviewer before the next decision. The record specifically references deposition.",0.0967741935483871,1,-0.1427864006587437,0.003802238497883,1.5133333333333334,0.5,0.005,en,0,0,0,31,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0108_05,S0108,train,"The specialist discussed the documented issue involving visual aura during the latest model; at the current stage, the decision-making group, during the present round of discussion. The record specifically references migraine with aura.","The specialist discussed the documented issue involving visual aura during the latest model. At the current stage, the decision making group during the present round of discussion. The record specifically references migraine with aura.",0.1515151515151515,1,-0.2290202458699544,0.0045108501799404,1.5064102564102564,0.5,0.005,en,0,0,0,34,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0485_01,S0485,train,"The current findings was reviewed in relation to vector database and embedding, at the next decision point, the decision-making group, while considering the current evidence.","The current findings was reviewed in relation to vector database and embedding. At the next decision point, the decision making group while considering the current evidence.",0.2,1,-0.1956732613699776,0.0025599224027246,1.373015873015873,0.5,0.005,en,0,0,0,26,0.0,technology,technology,1,586,1,34,0.9982964224872232,0.9451612903225808,144,93,83,19884,0.016093341380004022,586,1,34,0.9982964224872232,0.9451612903225807
nlu_0419_04,S0419,train,"A detailed analysis was requested concerning the implications of summary judgment; during the latest review, the decision-making group, during the present round of discussion.","A detailed analysis was requested concerning the implications of summary judgment. During the latest review, the decision-making group, during the present round of discussion.",0.0833333333333333,1,-0.1816983767918178,0.0036798601504415,1.3565891472868217,0.5,0.005,en,0,0,0,25,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0203_05,S0203,train,"The specialist discussed the documented issue involving anti-money laundering during the latest record; after the recent update, the relevant team, before the matter is finalized. The record specifically references AML.","The specialists discussed the documented issue involving anti-money laundering during the latest record. After the recent update, the relevant team, before the matter is finalized. The record specifically references AML.",0.1,1,-0.1672218216790093,0.003421718487516,1.4285714285714286,0.5,0.005,en,1,0,0,31,0.032258064516129,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0568_08,S0568,train,"Is it possible to change a reservation, considering in the current round of review, the person handling the matter, before the matter is finalized?","Is it possible to change a reservation? Considering in the current round of review, the person handling the matter before the matter is finalized.",0.1666666666666666,1,-0.3506400287151336,0.0088126733899116,1.3035714285714286,0.5,0.005,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
