audio_path,domain,subdomain,intent,entity_type,urgency,emotion,transcript,original_domain,original_subdomain,original_intent,original_entity_type,original_urgency,original_emotion
meld_balanced_1050/disgust_dia263_utt7.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Well you should be embarrassed.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia466_utt7.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Fun? Where was the fun? Tell me specifically, which part was the fun part? Where's my puck?",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia759_utt13.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Or, else you're pretending that you're seeing somebody, which just makes you so pathetic that I could start crying right here in the cereal aisle.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia515_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"I know, hes too charming, but if you two start going out, then its just gonna make it so much harder for me to hate him.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia835_utt8.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Chandler please!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia145_utt15.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Will you grow up? I'm not talking about sexy stuff, but, like, when I'm cooking naked.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia592_utt1.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,You two will have very hairy children.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia973_utt18.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Okay, this isn't working. I'm still awake and now I have to pee.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia681_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Why don't we just put 'poor little Tooty' out in the hall?,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia1038_utt11.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"When I first moved to the city, I went out a couple of times with this girl, really hot, great kisser, but she had the biggest Adam's apple.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia901_utt5.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Thats a good idea, Dear Janice have a Hubba-Bubba birthday. I would like to get her something serious.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia275_utt12.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"I don't care, Rach! Look, I am tired of being the guy who knows all the secrets but can't tell anyone!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia615_utt12.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"I mean, what the hell is that thing?",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia754_utt1.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"That, that's what's stupid.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia898_utt4.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"What, are you crazy? When a blind man gets his sight back, does he walk around like this?",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia554_utt9.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"God, Ross is on a date with your sister! How weird is that?!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia398_utt9.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Such a pig!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia211_utt8.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Well, at least youre not hearing it for the first time at your fifth grade Halloween party.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia869_utt15.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"And pretty soon you'll be like,  'Hhiii,' and, and, and, 'I can't go, Rachel and Mark might be there.'",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia1038_utt5.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"They were huge. When she sneezed, bats flew out of them.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia147_utt7.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Well, you may wanna rethink the dirty underwear.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia145_utt9.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Great, now he's waving back.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia695_utt0.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Oh damnit!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia34_utt13.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Hey lady! I don't care how much you want it! Okay?! I am,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia82_utt6.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"I hang out with you guys, and he stars in a drag show in Vegas.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia792_utt6.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Me? Oh, no, I am not an actress.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia410_utt0.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"I'm just sayin', if I see one more picture of Ed Begley, Jr. in that",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia89_utt12.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,They rushed into this thing so fast its ridiculous!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia416_utt4.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"OK, is there a mute button on this woman?",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia236_utt11.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"All right, look, if you insist on wearing that, in public, yknow, youre gonna spend the rest of the afternoon all by yourself.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia546_utt18.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Great. It's gym class all over again.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia886_utt12.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Now, dont you hate it when you have to cut a tin can with an ordinary steak knife?",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia992_utt14.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"...No, we hate him.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia21_utt8.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"My grandmother has this new boyfriend, and they're both kind of insecure in bed.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia439_utt1.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"No, no, no, I wouldnt do you myself, I mean that would be weird.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia226_utt18.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Yeah, yeah, you go talk to your friend. You tell him, ""Nice try.""",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia436_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Who names their boat Coast Guard anyway?,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia436_utt1.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Just because hes got a bigger boat he thinks he can take up the whole river.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia93_utt6.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Ow!! Ow!!!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia465_utt2.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Joey!! What the hell were you doing?!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia960_utt5.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,You should serve it with vodka and a piece of celery.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia79_utt1.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Oh but look! Thats gonna leave a stain!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia255_utt13.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,I'm like those women that you see with shiny guys named Chad.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia860_utt11.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Oh my God!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia300_utt8.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"The Celtics? Ha. They couldn't hit a boat if...wait. They suck, alright?",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia828_utt8.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Hi, uh, nothing. That horrible woman just took my machine.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia321_utt10.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Ew! Ew! Ew! Ew! Ew! Ew!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia658_utt16.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Oh, no-no-no-no. Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o.""",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia45_utt1.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"No, no, youre right, it is a ridiculous name!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia561_utt15.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,I'm outta here.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia911_utt5.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Yeah, this was a stupid idea.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia992_utt8.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,We hate that guy.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia431_utt9.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,That sucks!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia122_utt12.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"I mean that aint a pretty picture in the morning, yknow what I mean.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia686_utt4.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Nobody wants to do it? All right, Ill do it myself.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia540_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia770_utt8.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Can we turn the TV off? Okay? Do we really want to spend the entire weekend like this?,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia127_utt4.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Youre going to a clinic, and a pyjama store!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia51_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,I was gonna give you a chance to apologise to me.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia255_utt0.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"What we did was wrong. Oh god, I just had sex with somebody that wasn't alive during the Bicentennial.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia554_utt12.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Oh, this is just terrible.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia37_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,And-and-and-and-and the toothpicks?,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia921_utt4.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Oh. Ew! Ew! Ew! Ugh! Yknow what? This is too weird.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia225_utt0.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Ugh.  Ross!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia1000_utt0.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Would you look at this dump? He hated us. This is his final revenge!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia893_utt1.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"No, but Horny for Monica Minister called, wanting to know if we were still together.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia666_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Oh, I took Larry there to eat but it was all violated. So we shut it down!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia245_utt11.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"No, a guy would be saying, ""Im never gonna get to sleep with anyone else.""",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia74_utt4.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Oh sure, go with the sissy.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia388_utt6.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Oh yeah. If you ah, move your hamper, you see what color the tile used to be.  Yeah.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia759_utt12.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Either you're seeing somebody behind my back, which would make you the biggest jerk on the planet.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia415_utt9.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Dude, you are sick.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia630_utt2.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Does that smell bother you?,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia283_utt0.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Yeah well next thing you know, hell be telling you that your high heels are good for his posture!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia195_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,You freak.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia344_utt15.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Tell me about it, huh?  Oh no-no-no, I'm not with her, she's just Monica!  Ewwuck!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia798_utt0.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Uh... Oh, Mindy, you are so stupid. Oh, we are both so stupid.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia129_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Oh, classy.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia568_utt5.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Okay, did you see that?! With the inappropriate and the pinching!!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia281_utt6.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Oh.  No! No wait, thats weird!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia992_utt9.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Yeah. Hate him.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia319_utt22.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,My parents will be so happy.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia804_utt6.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,": Cause youre a little princess! ""Daddy, buy me a pizza. Daddy, buy me a candy factory. Daddy, make the cast of",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia466_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"No, you kidding? The guy's a freak..",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia455_utt17.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Bye.  What a manipulative bitch.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia255_utt14.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,I'm Joan Collins.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia665_utt15.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Whoa!! Thatokay, thats a",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia415_utt0.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,What's with her?,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia905_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,I can't believe you said woowoo. I don't even say woowoo.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia1010_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"No, no!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia1016_utt9.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,I ate a bug.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia839_utt8.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,No!!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia744_utt11.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Okay, goodbye...",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia571_utt11.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"And yet, were still poking him.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia241_utt11.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Oh, ain't that nice? The three of you trying on slutty lingerie together.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia12_utt2.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Thats great, but shouldnt you be on the toilet right now?",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia255_utt4.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Well, that's different. My lie didn't make one of us a felon in 48 states. What were you thinking?",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia554_utt11.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Hes taking off her coat!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia527_utt7.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,I know. Use it.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia541_utt16.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Nah!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia336_utt10.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Mon, look at yourself. You have cookie on your neck.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia399_utt0.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,...pig...pig man!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia538_utt9.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"You bought your sheets at a flea market? Ross come on, you gotta loosen the purse strings a little.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia637_utt5.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Why am I not surprised?,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia1021_utt5.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,You bug me.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia252_utt18.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,You're making a big mistake here.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia431_utt19.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Makes me wanna puke!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia111_utt17.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Young! Youre a man-child okay?! Now go get changed because everybodys ready and please, oh please, keep my underwear!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia849_utt7.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"I mean look at him, look at you,",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia744_utt10.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,I'm just gonna go flush myself down the toilet now...,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia923_utt5.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"I hear ya.  But! Unfortunately, my company is transferring me overseas!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia652_utt1.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Did anybody else feel they just wanted to peel the skin off their body, to have something else to do?",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia1025_utt0.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Dad, please dont pick your teeth out here!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia16_utt2.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Oy!!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia195_utt11.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Oh-oh, you lie.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia1010_utt9.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,No-o-o!  No way!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia650_utt5.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Please! I am not as bad as Ross.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia615_utt4.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,It's worse than the thumb!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia222_utt19.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Oh yeah. Boy, urine cuts",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia574_utt18.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Aww, I don't want to see that!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia281_utt8.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Thats weird!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia420_utt4.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,I know but its so hard! Nothing rhymes with your stupid name!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia963_utt9.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia632_utt7.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,It’s wrong.,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia121_utt4.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"You dont want to be guys, youd be all hairy and wouldnt live as long.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia40_utt8.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Hey, hang up! You get food poisoning just talkin to that place.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia124_utt3.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"So, rocks.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia111_utt15.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"Yes, on a scale from 1 to 10, 10 being the dumbest a person can look, you are definitely 19.",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia479_utt8.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,"No, no ""How you doing?"" Man, I mean not even a cup of coffee first!",MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia170_utt4.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Yeah huh!! Cover yourself up!,MASK,MASK,MASK,MASK,MASK,disgust
meld_balanced_1050/disgust_dia322_utt0.flac,MASK,MASK,MASK,MASK,MASK,DISGUST,Oh my God Stu! I-I cant believe you did this! Now are you absolutely sure shes a hooker?,MASK,MASK,MASK,MASK,MASK,disgust
