sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,language,S,D,I,N,domain_WER,domain_true,domain_pred,domain_correct,domain_TP,domain_FP,domain_FN,domain_precision,domain_recall,domain_S_total,domain_D_total,domain_I_total,domain_N_total,domain_WER_aggregate,domain_TP_total,domain_FP_total,domain_FN_total,domain_precision_aggregate,domain_recall_aggregate
nlu_0338_10,S0338,train,"Further record is needed before a final decision is made about the decision surrounding contract interpretation; during the latest review, the current reviewer, while comparing the available options. The record specifically references governing law.","Further record is needed before a final decision is made about the decision surrounding contract interpretation. During the latest review, the current reviewer, while comparing the available options. The record specifically references governing law.",0.0588235294117647,1,-0.167514334554258,0.0078256903216242,1.51829268292683,0,en,0,0,0,34,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0317_05,S0317,train,"The specialist discussed the documented issue involving confidential information during the latest review; during the latest review, the responsible specialist, while comparing the available options. The record specifically references confidentiality clause.","The specialist discussed the documented issue involving confidential information during the latest review, during the latest review, the responsible specialist, while comparing the available options. The record specifically references confidentiality clause.",0.032258064516129,1,-0.268058355464492,0.006261181551963,1.69736842105263,0,en,0,0,0,31,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0466_08,S0466,train,"The case involves the reported concern involving REST API, and the relevant relevant records is being assessed; after the recent update, the reviewing group, during the present round of discussion. The record specifically references REST API.","The case involves the reported concern involving REST API and the relevant relevant records is being assessed. After the recent update, the reviewing group during the present round of discussion. The record specifically references REST API.",0.111111111111111,1,-0.247771496675452,0.0120560051873326,1.51898734177215,0,en,0,0,0,36,0.0,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0332_02,S0332,train,"The team is evaluating indemnification clause in the context of losses, with particular attention to the reported issue; as part of the current review, the person handling the matter, after the latest information was reviewed. The record specifically references indemnification clause.","The team is evaluating indemnification clause in the context of losses, with particular attention to the reported issue. As part of the current review, the person handling the matter after the latest information was reviewed. The record specifically references indemnification clause.",0.0731707317073171,1,-0.267079272512662,0.0060351067222654,1.63218390804598,0,en,0,0,0,41,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0394_05,S0394,validation,"The specialist discussed the documented issue involving witness testimony during the latest transfer; in the current round of review, the current reviewer, before the next decision. The record specifically references deposition.","The specialist discussed the documented issue involving witness testimony during the latest transfer. In the current round of review, the current reviewer before the next decision. The record specifically references deposition.",0.0967741935483871,1,-0.175070649101621,0.0067533538676798,1.51333333333333,0,en,0,0,0,31,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0108_05,S0108,train,"The specialist discussed the documented issue involving visual aura during the latest model; at the current stage, the decision-making group, during the present round of discussion. The record specifically references migraine with aura.","The specialist discussed the documented issue involving visual aura during the latest model. At the current stage, the decision-making group during the present round of discussion. The record specifically references migraine with aura.",0.0909090909090909,1,-0.2414230885713,0.0075706052593886,1.4968152866242,0,en,0,0,0,34,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0485_01,S0485,train,"The current findings was reviewed in relation to vector database and embedding, at the next decision point, the decision-making group, while considering the current evidence.","The current findings was reviewed in relation to vector database and embedding. At the next decision point, the decision making group, while considering the current evidence.",0.16,1,-0.173013170560201,0.0055084754712879,1.38095238095238,0,en,0,0,0,26,0.0,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0419_04,S0419,train,"A detailed analysis was requested concerning the implications of summary judgment; during the latest review, the decision-making group, during the present round of discussion.","A detailed analysis was requested concerning the implications of summary judgment. During the latest review, the decision-making group, during the present round of discussion.",0.0833333333333333,1,-0.204020377567836,0.0100295739248395,1.35658914728682,0,en,0,0,0,25,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0203_05,S0203,train,"The specialist discussed the documented issue involving anti-money laundering during the latest record; after the recent update, the relevant team, before the matter is finalized. The record specifically references AML.","The specialist discussed the documented issue involving anti-money laundering during the latest record. After the recent update, the relevant team, before the matter, is finalized. The record specifically references AML.",0.1,1,-0.228058238824209,0.0082207545638084,1.42857142857143,0,en,0,0,0,31,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0568_08,S0568,train,"Is it possible to change a reservation, considering in the current round of review, the person handling the matter, before the matter is finalized?","Is it possible to change a reservation? Considering in the current round of review, the person handling the matter before the matter is finalized.",0.166666666666667,1,-0.331936299800873,0.0179686341434717,1.30357142857143,0,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0464_05,S0464,train,"The specialist discussed the documented issue involving HTTP endpoint during the latest monitoring; as part of the current review, the case team, during the present round of discussion. The record specifically references REST API.","The specialist discussed the documented issue involving HTTP endpoint during the latest monitoring, as part of the current review, the case team, during the present round of discussion. The records specifically references REST API.",0.0588235294117647,1,-0.29312683188397,0.006068532820791,1.42592592592593,0,en,1,0,0,34,0.0294117647058823,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
